set_id,climb_h0,climb_h1,cruise_h0,cruise_h1,TOM,Mf,M_NOx
0.0,0.019019463443289822,0.04239157567619317,0.1769866695434803,0.13635587878637875,18488.123493559167,1053.1148402989,6.390926195964578
0.0,0.24872102965108722,0.24723155994919654,0.24898451045800518,0.24630612896480594,19570.910963982416,1019.6020655763027,6.0129928666091566
0.0,0.24753086100701543,0.24781711665618383,0.22804050090586026,0.24232468838575186,19497.310632207907,1021.8290225629328,6.047203941502535
0.0,0.06114437931870963,0.10312216590446752,0.11944061340903121,0.056397990499227404,18250.701613514404,1060.4780280498405,6.395149811296594
0.0,0.2423347531418294,0.0013706240686408855,0.010946024215312336,0.010772844558431114,17969.991130026407,1070.0455479983,6.416366213505134
0.0,0.21051539835143168,0.1526865162549804,0.14412826376154195,0.19105923031884406,18938.19588478957,1039.0160243072849,6.193346000968342
0.0,0.048899959505887394,0.24936712697370106,0.24026551133065527,0.032538054622778756,18652.85611081368,1048.0692321246886,6.29428674415874
0.0,0.24087920687860134,0.24771808654123906,0.010265808591077535,0.010772844558431114,18246.494380459266,1061.650883986706,6.332476207894528
0.0,0.2400874632073492,0.24849793250270225,0.01670497345574906,0.06790984133353392,18415.452722509635,1056.0445571200285,6.288774282917763
0.0,0.2466936067278004,0.15103153522757481,0.0009831383913496416,0.2459361846827972,18756.661976077816,1044.9444329582857,6.207633822508798
0.0,0.0023968121592367053,0.23948478142876567,0.22133546882874722,0.24613750302398693,19137.15867682037,1032.7776848747965,6.190167876015826
0.0,0.018679099158926432,0.010191409648628573,0.0006959226530010841,0.017662305867129302,17708.293481067223,1077.7910759594731,6.550057912166691
0.0,0.20499884749324263,0.20721943366754808,0.1558647882956183,0.2497855526332698,19202.83206267038,1030.7903857397314,6.118346489920887
0.0,0.24279297425994775,0.244599211456221,0.06342555729193766,0.24937490129719397,19045.654081163673,1035.8484961588788,6.138086591016728
0.0,0.2131150171141935,0.19360733878028963,0.23514904865947772,0.2482693520335787,19415.479158424067,1024.3387963464543,6.059831958837811
0.0,0.0007858339508192841,0.24287230897096315,0.19393748448943882,0.22569300731406447,19004.416505382436,1036.7883891141887,6.244561573877276
0.0,0.17965750477889147,0.2301781404976767,0.23426940631728238,0.22253061369546953,19336.368619815043,1026.69777524634,6.106510894227231
0.0,0.0010379234293735103,0.0969100320802797,0.18146176173514283,0.19224613705211616,18696.210114571873,1046.536021225071,6.349198672354904
0.0,0.0006539699796161761,0.04283648736602397,0.02279541935601756,0.11758362473658024,18029.42355162335,1067.389871983259,6.482586182523574
0.0,0.019020837910483895,0.2119593060641717,0.18383488858344035,0.19005913696193602,18860.759757877953,1041.2253106079002,6.284145169839581
1.0,0.1884846114488031,0.022991587158875865,0.10980295978486185,0.2521092453067947,18830.08575227599,1042.5947534761112,6.223893042590666
1.0,0.24141168766516904,0.10844559961152694,0.2160486670430264,0.4538486730752789,19924.61112671588,1009.5501868227427,5.852416728515741
1.0,0.036656326518435534,0.2487924428711137,0.2091946535293382,0.45630851237541903,19802.526633944555,1013.0241348753414,5.940229245915801
1.0,0.010033838214587587,0.02098441695752199,0.11901381961815559,0.2531721598545424,18621.900652815057,1049.0825823646494,6.3413350428747535
1.0,0.15464886662226374,0.2398371033513219,0.09399037671627072,0.3961458011517078,19438.4569060737,1023.7658863030541,6.013641019328978
1.0,0.0012443621549950712,0.2459062994607654,0.22345937639559119,0.3889817337505568,19579.365057419458,1019.629818038595,6.016686808104961
1.0,0.17755200219275832,0.23835650488050997,0.19625555854922302,0.4528349022683386,19946.654976136328,1008.491210820112,5.860412083102881
1.0,0.24375370484454345,0.21806859489220842,0.24600835928429543,0.4005092506690759,19999.981241993093,1006.8127942458516,5.828767214695201
1.0,0.23429874247341317,0.18330928534142868,0.008200826410585962,0.4973280431242672,19538.999028302438,1021.3199896343081,5.9587259651957245
1.0,0.18505594300701655,0.24877641690901522,0.1993252253501093,0.25535261559626715,19367.719150631194,1025.696769316146,6.08351181820192
1.0,0.1943468264943323,0.19093304688238938,0.17621185162783187,0.3950367793696572,19664.54835747739,1016.9313338768054,5.943616478502643
1.0,0.24722112093093138,0.21774465891899375,0.09243806881283298,0.4654012695772082,19750.965877749033,1014.5344964217753,5.9000254620579105
1.0,0.010033838214587587,0.03642769234454291,0.0005908449210216063,0.2531721598545424,18335.684589659242,1057.9215416098739,6.3961018942520695
1.0,0.23796170450031906,0.07029420347114941,0.025624475619357864,0.4412625321307496,19276.117980391104,1029.3457263507592,6.036800216629054
1.0,0.2249386024537156,0.0013605799822793418,0.0012503020801290649,0.399359504647798,18980.508959008563,1038.525118530269,6.13141703836175
1.0,0.2263377188529254,0.1977431467296279,0.2162129533478427,0.39953597427940274,19853.060659216782,1011.2509337881745,5.8800489312121975
1.0,0.21854359121477848,0.04219366024181123,0.003623905798910254,0.25244809312931105,18613.238729596287,1049.4287498234369,6.256803695797821
1.0,0.025153763848386343,0.1281643828053573,0.213344492786058,0.25209922958599035,19022.642173217737,1036.509946033199,6.215028232585743
1.0,0.2282262612207283,0.002825844456469634,0.1744108603184613,0.29842296314638567,19168.303340347913,1032.4114408005476,6.114700412948443
4.0,0.24580336426331312,0.21133645187165465,0.4077800505665464,0.24737043558054295,19992.224126825895,1007.3292785700193,5.8317651998520565
4.0,0.24517847650853886,0.20169172454743406,0.41379691148444003,0.00859518393766899,19258.757834109896,1030.2728147868165,6.050612937665118
4.0,0.15694659796988172,0.19510002742961158,0.41377766212588857,0.21221827854961348,19744.994747337267,1014.8959885715662,5.929272935889294
4.0,0.01730215655069447,0.007253933055089059,0.25101568745507713,0.0038897231436074986,18276.470682273874,1060.1948546274493,6.426014475689422
4.0,0.14368819727756557,0.07904651246979816,0.385017684593974,0.09212846265840985,19127.8993708287,1033.9997852936335,6.121987187394696
4.0,0.22323717439305413,0.1581906192570828,0.4304483039746123,0.15068229096275043,19648.776049976816,1018.0134421493196,5.946506444625996
4.0,0.24525045492265293,0.0465433623931149,0.4084865902261571,0.23992294137807701,19743.253418209544,1015.432164497653,5.906200383528454
4.0,0.24491404290077826,0.17250494205606476,0.4084865902261571,0.21363763323018925,19831.847355786515,1012.2723405723975,5.887996392261689
4.0,0.23731911562826152,0.06915920860654931,0.28684856530053315,0.24169465935856646,19414.02178443224,1024.8128277501983,6.0295827708845575
4.0,0.2392644613607674,0.1447753887130849,0.43736064154752075,0.10688161925598426,19539.14496582614,1021.5041935860439,5.973330226660057
4.0,0.029951110745177534,0.20468743701034514,0.25892196369704884,0.1728167985775991,19020.278274109067,1036.4674114752065,6.224319487561168
4.0,0.24606885773652518,0.1221937546396397,0.41210174018648404,0.2499510261569442,19890.314251731354,1010.6907724423523,5.856494762732629
4.0,0.05623224614033752,0.21066012619893107,0.3037622556728508,0.026596640740828476,18766.44191606777,1044.7279479763997,6.251539212964202
4.0,0.005482225761039523,0.06263435434711824,0.2604425692134244,0.06772029430398878,18522.760825477315,1052.27139635851,6.363896777461489
4.0,0.2480409643312166,0.2341528814425757,0.26014947277468986,0.24226993828082916,19572.45148480849,1019.5779133014701,6.006799760686907
4.0,0.22633908381685652,0.0027593969165937426,0.2523468110248056,0.0012133754500910745,18530.845595587398,1052.4671414698448,6.2916958344585945
4.0,0.2276029297341509,0.004643328722973961,0.4039733613908215,0.0028121842561852047,18941.016159054223,1040.343774399491,6.152882462035498
4.0,0.2126682141929316,0.2341528814425757,0.4250084543400855,0.21927660927640463,19936.613854947755,1009.0429293862776,5.862079018515075
4.0,0.016122817673667855,0.23706707722438272,0.28749282237824153,0.239352190579181,19317.924846629263,1027.4096374826408,6.107536678941181
8.0,0.10272494818156376,0.17227608137252867,0.5004966570221439,0.06862486511622197,19446.89666140453,1024.6912150848111,6.02940989530571
8.0,0.004017056040581314,0.2221948232940925,0.5225438733771799,0.11768650017258701,19586.084235068032,1020.5020567661785,6.027474729444389
8.0,0.24859154056927935,0.016914701620687533,0.5015110304865772,0.030182151726468022,19335.86445570577,1028.6714706690882,6.033708761686793
8.0,0.09633333846671314,0.23080219105245528,0.5001491320917382,0.11105055052137533,19644.54438999601,1018.4603264458833,5.97554274632305
8.0,0.2318346928277542,0.020613843163858017,0.50286017334758,0.004595557749722343,19244.940460188718,1031.5210315369302,6.061790396870437
8.0,0.24407882487216737,0.22466248954462423,0.5177835782407691,0.08627611620521164,19826.32617874528,1013.1191579592487,5.88919469183833
8.0,0.19302279047693804,0.24862708087419913,0.51169382249462,0.12945810759448836,19902.3707226404,1010.6091729094715,5.879096166210015
8.0,0.24103439222109777,0.2006185424526563,0.5014226439719852,0.06733379591778427,19681.412309539784,1017.5237550398714,5.928731317890142
8.0,0.24922973108979551,0.2011293338159513,0.5000621268477441,0.14479040468837773,19933.964075016876,1009.650118961368,5.857738670085538
8.0,0.12997623128290497,0.018282488784203743,0.5052293520384475,0.004595557749722343,19108.71226774324,1035.7204549611745,6.129362446019666
8.0,0.04930527684948921,0.2304787182384935,0.5315123806435262,0.1391296311101804,19755.680672373095,1015.3016422936562,5.964264634745753
8.0,0.15893870535395643,0.17898573767258516,0.5001394866427735,0.14721484090778414,19778.124441210894,1014.4341050758965,5.921848963366238
8.0,0.012777469183728518,0.19216637033467543,0.5006622149890596,0.030076496648295783,19232.156653677906,1031.372404290541,6.1178469545642535
8.0,0.0018461683581871696,0.03915089473983542,0.5002894544538348,0.060472120722066175,19110.243489750654,1035.6028138803067,6.178086955036318
8.0,0.2377220329917983,0.1357974034648523,0.5104915064749013,0.004849475108164261,19425.265439109786,1025.7341709677016,6.001173552479348
8.0,0.2326127022667741,0.14162929948592748,0.5314062580884691,0.01805939055263097,19525.9795406495,1022.7130128860845,5.975427200023766
8.0,0.05741287453522754,0.24873578171310284,0.5065824841083468,0.22765250813474566,19999.019747696722,1007.7303722284706,5.883470137843485
8.0,0.2326127022667741,0.22650121852162358,0.5314062580884691,0.1323064321200434,19999.385786626324,1007.8213858182694,5.844806722271731
8.0,0.021234490490380564,0.24477407798144538,0.505154433527533,0.23755069731323603,19966.891039405848,1008.7930924587445,5.903107325446382
8.0,0.00421689759642516,0.1817307682218053,0.5008342881365128,0.0801487252258749,19356.498975394963,1027.504934169094,6.090171105615553
8.0,0.0003579632455522064,0.008369309530909485,0.5061540781650551,0.006959490068929437,18930.848266871264,1041.3680383068595,6.231566702414542
8.0,0.10734873284666371,0.2313099606845735,0.5004966570221439,0.17664905588381505,19867.878431288533,1011.6079939406085,5.9095526172676145
16.0,0.23117396841266002,0.4225601780566803,0.0629136294641386,0.05960763112860787,18709.613011089456,1047.276990783095,6.188952779225598
16.0,0.24842568587690653,0.4955462090793318,0.0015965513032132755,0.24677546991119967,19195.208636287516,1032.1501406714033,6.065246218098414
16.0,0.016761458090820837,0.2597333295563265,0.18485979739484845,0.1549952200965574,18819.94535979326,1042.4840613269532,6.279802533507029
16.0,0.0006830371009036093,0.2656106983039558,0.19181143177063664,0.21399549587082262,18993.225154332547,1037.10629434164,6.2514724649289
16.0,0.020398922039310572,0.2728953079029535,0.021835606110812963,0.00481440039918845,18018.310769114938,1068.1356814769806,6.438862942646509
16.0,0.213295681891823,0.26867865212050124,0.2479398714374031,0.15280684482035958,19263.664590840617,1029.0865137458163,6.111170821842476
16.0,0.20572953347649803,0.4242548384083224,0.24877202084419925,0.17357859859826757,19522.076512750085,1021.3244149698287,6.031292616691159
16.0,0.014793948607479929,0.4362304940121786,0.13527211690361082,0.02355487732858208,18535.313988261623,1052.0624402309438,6.293006507815059
16.0,0.2484955337344219,0.4955462090793318,0.21834858487601294,0.2459920514059198,19816.029564272798,1012.4522190242511,5.9441601390960805
16.0,0.24121937204870006,0.4995419804656851,0.00011870952853546002,0.00987940797191035,18514.737182649573,1054.3427713593946,6.231362563441079
16.0,0.24214452005824194,0.3410884995205663,0.22911653519197928,0.24599165661610933,19628.50501990795,1017.8546223475594,6.010622324997245
16.0,0.2359648776425351,0.48203220507049127,0.24658238603758775,0.23518783381183725,19828.96815166668,1012.0068917157379,5.956374449781551
16.0,0.24772460266797452,0.49717208534525725,0.06369833463006497,0.09081621261767603,18913.730191086244,1041.139841460996,6.126180344843686
16.0,0.02935929002606298,0.40380465234813095,0.23271842680927807,0.21197198873614476,19316.560718441633,1027.2656516386967,6.148167772310481
16.0,0.02935929002606298,0.4023028842055206,0.24238430653576068,0.24339652554857366,19436.61606338441,1023.5864586728335,6.089270035437037
16.0,0.2294517757236407,0.277533903820959,0.0055427516006879216,0.024566707695602538,18291.630726385185,1060.2211417320236,6.31861555593916
16.0,0.010492390916572756,0.2504965512529714,0.14973907166332423,0.014703609296344317,18323.69748167267,1058.275226963313,6.37985022551157
16.0,0.05247018070699183,0.26433461623702026,0.19813483372249144,0.24501483036377983,19169.794124117827,1031.6901522039786,6.17320723373206
16.0,0.24509823532562225,0.4967038425920025,0.2443403263789603,0.2493483776216386,19900.89802591567,1009.8470845397966,5.927123822613892
16.0,0.23741050161546717,0.46635115789904225,0.21402568316982384,0.24216471649946184,19735.031726829013,1014.8331823403228,5.9696266558811155
16.0,0.23982776907269338,0.4803819739847606,0.1612984888174166,0.15722769202938933,19345.089140134212,1027.1287556394223,6.037244437839247
16.0,0.22885464235433997,0.443544916037821,0.10035086563586787,0.14531451174003057,19077.51255327163,1035.412978263552,6.1023483570670916
16.0,0.24347185955984876,0.4907567119769494,0.1574504280330637,0.23992706694383029,19604.220890507833,1018.9905597231785,5.98408406245065
16.0,0.06730670884048943,0.47893494233110756,0.043022421440067876,0.2133002073723165,18944.08474882433,1039.1932534926077,6.179473429096118
17.0,0.15607475296618636,0.47492770919552174,0.09868002270678732,0.38530728438119727,19735.521502046824,1014.8670646307938,5.918756010982712
17.0,0.24493946636850003,0.47909766659784325,0.09084443560938174,0.4271324399429055,19981.828604897622,1007.6221183023686,5.827738246934805
17.0,0.19383117287638998,0.2877726782744834,0.1035769405851575,0.3849281712524636,19550.998752590167,1020.3002295593574,5.977275026241014
17.0,0.21443219011500583,0.4035062718447554,8.315810625147274e-05,0.3810889730517585,19424.91244612713,1024.6589872786508,5.992596399102905
17.0,0.002728322933117436,0.2867993757938526,0.08480801015761799,0.2669899837939589,18884.8098359244,1040.4691283386815,6.2369990714995724
17.0,0.22546938543616665,0.48095779639584857,0.00027593278340517537,0.49971389680413275,19914.744452505853,1010.1399259928736,5.842287012132591
17.0,0.008647853730467857,0.2868275115699345,0.17957986970315223,0.25019909481453,19102.41278165727,1033.7376666659413,6.199049689615521
17.0,0.21646765509696306,0.2559299698199603,0.0001180958908154478,0.2620681774318906,18889.29513071126,1040.830904229555,6.174525676292701
17.0,0.176243890356905,0.4693609440476505,0.24914234029782656,0.25620312361283887,19797.53953896796,1012.8013927019977,5.955395448421234
17.0,0.0671674664050943,0.47372831680674665,0.2313888303386537,0.26027442623267794,19605.387681990338,1018.5342454218868,6.030009239682171
17.0,0.0021626387095511485,0.48589613969653556,0.2265978942846451,0.401936814288995,19957.96341604545,1008.0058325578643,5.895295026181186
17.0,0.22059343599080644,0.452675152329426,0.00030946722276292693,0.2765235644397399,19185.847800955475,1032.153909619119,6.0714861536597
17.0,0.23524573176800526,0.38822095263756873,0.23568967258887397,0.29456131458141704,19853.97427085982,1011.0119502621825,5.917454095911687
17.0,0.06806365369931794,0.46942912273336224,0.20925608614940155,0.31177778814750945,19695.795519313597,1015.7736528237099,5.980609109962394
17.0,0.2099278865407471,0.45273957156080136,0.017391509688234955,0.4109178153308394,19625.14056775624,1018.6019941073187,5.93070509548849
17.0,0.09997609287208886,0.4200308243042364,0.22667456219196178,0.3927972466874937,19983.17408400914,1007.1398597707729,5.866454924309462
17.0,0.14725037404363314,0.27287833531578565,0.08265058621904256,0.26035980012268317,19036.38065212417,1035.9186903806885,6.1579675557836016
17.0,0.027028565685963145,0.29173538536191,0.19321486644518096,0.2676222104888193,19222.977247557712,1030.0581998040075,6.152976097190319
17.0,0.236192649452492,0.4417526078123969,0.026358418455956614,0.4449097350252079,19780.759299676854,1013.9046272232532,5.881715640817719
17.0,0.0004417234349561334,0.42632719371746186,0.21740302437099818,0.25051195123391834,19377.757243190783,1025.377750889694,6.117889896309991
17.0,0.20152350827856086,0.30477034802530306,0.08265058621904256,0.3156521714488597,19314.662620687057,1027.4970359468377,6.0550204009764315
17.0,0.09603927613764912,0.39375418013123337,0.2171453757195939,0.25646777636611984,19487.121347660748,1022.0390075372504,6.062698743375373
17.0,0.005126695282978086,0.26088241146648383,0.0007643566744956615,0.27105632983823846,18644.714819620298,1048.061541950082,6.290215609040031
17.0,0.19502200915476253,0.40020809869054147,0.08088140054217413,0.4608504648975097,19875.6051263823,1010.7206970369023,5.868101488483295
20.0,0.0014382273655178424,0.2504045532135376,0.2504499608046481,0.003422884380027108,18539.220909205873,1051.6878840037339,6.335151068366635
20.0,0.003112543313715044,0.4011393378869744,0.2521326185437018,0.2084715750178133,19320.82788991059,1027.1531409555241,6.142741508054198
20.0,0.21039804336049697,0.48652605710071006,0.41196514935337614,0.14063096875214165,19993.55051599558,1007.522690322118,5.846371518585045
20.0,0.2295373691204415,0.3668917963028228,0.2924479377824497,0.013038015484316795,19124.341602549455,1034.219517334612,6.104665842466577
20.0,0.23750070459245445,0.44575673533668486,0.49025663958310767,0.05273717965032418,19932.979839664386,1010.0215612834929,5.8491836805138355
20.0,0.00023978503845949184,0.29902545342573084,0.2515405780848293,0.07304298133541721,18792.8865850665,1043.5885810856698,6.272949916316525
20.0,0.22789746439707897,0.35600319432204575,0.252707336759623,0.23318991248278084,19657.311682171527,1016.9950242550143,6.002681807486311
20.0,0.23737910500415899,0.25138999602355394,0.4368554594446675,0.005485209602919653,19368.305267701053,1027.0168461937544,6.02089426684647
20.0,0.23737910500415899,0.4231994956743689,0.43615803445879275,0.005485209602919653,19593.859679959503,1020.3733601820189,5.946654141275969
20.0,0.21039804336049697,0.48652605710071006,0.25375308797046425,0.14063096875214165,19525.426169191865,1021.5083374556759,6.01309590578181
20.0,0.2072018498914434,0.25049012867044873,0.2570832530583153,0.0022521291132475696,18821.25370345822,1043.3133321943046,6.205219887775537
20.0,0.16822610890700188,0.3079728509155665,0.2545445463797132,0.21096620634985866,19445.063182063324,1023.3859248569975,6.076557975003119
20.0,0.003182173512364772,0.49953812505923195,0.2782103644097729,0.22419429152113787,19573.08687462346,1019.6081903466531,6.050793267579271
20.0,0.20841269137625532,0.4837989786389059,0.2507673320190383,0.23290722104047165,19796.110583325266,1012.9622857182708,5.968675732585981
20.0,0.11406564018531318,0.49890661208067033,0.30896580438346033,0.2276880225452187,19834.79310623192,1011.7600790132656,5.938822335063211
20.0,0.22290267020926635,0.35587907390929774,0.25087625226826493,0.11041400241308746,19272.173108940595,1029.0989503284327,6.0872689841116046
20.0,0.24024628126224856,0.3494231267770796,0.49597836778209103,0.039958695965039495,19780.953176742172,1014.580000220627,5.899538433980613
20.0,0.017139172892743,0.25162997645859053,0.25097795838339976,0.2118958980988954,19154.42585538286,1032.2652541182445,6.185884309778031
20.0,0.0018605815580268054,0.48379098885059546,0.25076831040355935,0.05335780225840525,18966.211435290003,1038.6386416448645,6.199970657289802
20.0,0.20320848834467892,0.29721104505484675,0.42032608585787223,0.18282435203847863,19879.65430139161,1010.7053401824917,5.8891900745427606
20.0,0.1139069784265721,0.40901512740821294,0.41610266525193146,0.1296760329085276,19721.80681625147,1015.5873363150419,5.944542756920427
20.0,0.04420700088984727,0.47300904955339695,0.4010924199564591,0.23341455701901143,19990.548413372515,1007.2538384459829,5.878384211596375
32.0,0.24996058438030216,0.6922563684096633,0.18713475937228377,0.24550639974371827,19995.830269976555,1007.6667236759379,5.888353145918721
32.0,0.24903334431759055,0.6708381552800448,0.14705729648954358,0.1353301057322543,19502.527175557825,1023.2119578373431,5.9837069553800415
32.0,0.005130897061589965,0.5077090637047178,0.2400763349954449,0.22937897224527132,19492.469792958727,1022.0303738930857,6.09048448388458
32.0,0.20334988878231577,0.5778069673653458,0.24132401035554074,0.24958090063903787,19943.072025987436,1008.6960271890155,5.9216034470469525
32.0,0.08626132475300229,0.5505950540940123,0.23276861504878155,0.22030855690596515,19616.89193394126,1018.4173201802664,6.037389117303537
32.0,0.2323336761575448,0.6057256903733184,0.02771258070775933,0.04206013911900587,18793.35982933319,1045.799428902585,6.156507619749975
32.0,0.215261407942633,0.6471448743069974,0.19727373227819325,0.2243292410755465,19844.50525665701,1012.0585153164104,5.9292630590771545
32.0,0.24986000789038365,0.7036824651625829,0.1234295689141203,0.21407439190039518,19721.83636255164,1016.3622094482154,5.940914327155779
32.0,0.0024483150270745296,0.5249302796252839,0.14602351363627958,0.14075377735995287,18985.42560222367,1037.8565485996348,6.187741748703441
32.0,0.1322403727362264,0.508892478551512,0.1551429920211491,0.12574939139390154,19122.647624438145,1033.8981338883118,6.111256060026328
32.0,0.003330870537009159,0.6122005642234801,0.15030969096848812,0.22211170489096163,19349.543027948435,1026.7211331819724,6.107605359692162
32.0,0.007426879250094109,0.5197937975314387,0.021629626346007423,0.0062841094662073604,18288.342983691808,1060.4777811064757,6.342115507123458
32.0,0.028353667677815005,0.6620922899136479,0.12921183571735836,0.007855455226339667,18767.19709811434,1045.9046457789289,6.215725852881276
32.0,0.16179007608744653,0.5606454864857919,0.24132401035554074,0.22611371412953368,19783.563356330764,1013.4685787657809,5.974596875538318
32.0,0.0005913886097288212,0.509135747500808,0.14499560144929205,0.22479501686418343,19205.09692430921,1030.858360813124,6.150289284458778
32.0,0.24996058438030216,0.7036824651625829,0.19215671577925791,0.20667168100881206,19902.837234563813,1010.6553753757096,5.9046302577204095
32.0,0.002875399374215687,0.5084900020150717,0.013256757972072966,0.12777542690406524,18576.543262780047,1050.8803945037225,6.276985958334991
32.0,0.22663564457133456,0.6048234118758324,0.07956335816207237,0.045615642912203234,18933.641245664494,1041.1446496564624,6.120744718014318
32.0,0.1888990403806347,0.5886532827836257,0.23520463828287888,0.16406407250769764,19649.670551225714,1017.8895540100111,5.980678805452025
32.0,0.2100470851808554,0.5197937975314387,0.021629626346007423,0.0062841094662073604,18544.669790406577,1053.2773482472,6.227146744127715
32.0,0.0015625995575252738,0.7028460909003816,0.2461311706633541,0.24111825369586604,19804.6921202012,1012.9819939174819,6.0182212299736975
32.0,0.24748531465503038,0.6600022443787579,0.129149108706062,0.017700333540799647,19085.993481036956,1036.805051296928,6.083687127507705
32.0,0.18019583901244074,0.5116846060329628,0.1220479396276444,0.22937897224527132,19407.88545842663,1025.0103232306712,6.0391694032478895
32.0,0.24777134997010716,0.6896860982959139,0.1457301417467592,0.05126386166355111,19269.09316483251,1030.9918115009154,6.040205758431734
33.0,0.025198323989481256,0.5144501837156226,0.21211028112105398,0.2527234735711721,19520.68615352398,1021.1640860060777,6.06737823796256
33.0,0.05448979800010961,0.5323373059733174,0.15546959453500656,0.3087683175259707,19594.54766542464,1018.9984373424688,6.0067715928268
33.0,0.23286855606536203,0.5550234019877511,0.016313739752032427,0.4624291887895432,19957.89290388338,1008.8880672207913,5.827181846257195
33.0,0.20538554712814294,0.5798691460128342,0.06322481603555857,0.3216869573113306,19647.409186717705,1018.0483142377891,5.942027365474754
33.0,0.011228710381255405,0.5650654113470663,0.14576448515235024,0.2500084721530992,19369.80978003662,1025.9388076055316,6.096031757857695
33.0,0.24124572043005593,0.5369012300490094,0.015875329158220396,0.42564703215734134,19826.92287121044,1012.7857906982626,5.8647339043513735
33.0,0.2303384749045448,0.5520167122627561,0.06509764567498973,0.40118019477884526,19901.03869190829,1010.2970032088215,5.851992319752882
33.0,0.009025061276148223,0.5090089012407963,0.06661925459865095,0.47651978374782367,19758.399245190732,1014.3929676232237,5.939138940693825
33.0,0.1469578975580074,0.5052341475386342,0.02823406686665736,0.45775445435877227,19782.69270298696,1013.8467443213829,5.893026552990495
33.0,0.062295547515226056,0.5323373059733174,0.14553024995340788,0.4112274793582731,19897.508273002102,1009.9221073074173,5.893505087648773
33.0,0.2314184491002797,0.5345435749946928,0.007379604927524881,0.28250492387530474,19344.568221308604,1027.551463457024,6.02201446913645
33.0,0.1769553782473465,0.5503608253425956,0.23019978426517793,0.2586035283742285,19861.124671977395,1011.0522594279075,5.940614726409244
33.0,0.007742437153700196,0.5342731909028038,0.06639191311834866,0.25033333875316754,19104.372760222766,1034.1754778902664,6.151707087868615
33.0,0.03811165813993175,0.6010805544600306,0.2222366644673901,0.2649048688184817,19723.009906868952,1015.2016125443686,6.005013334112984
33.0,0.13952794188841472,0.5162300366118887,0.12580910622784,0.42934504846570365,19988.743469408197,1007.249185524734,5.845691899976028
33.0,0.010231399931438134,0.5323692121779213,0.021345823136258477,0.3310312550914043,19217.799479903333,1030.828535721719,6.098172535125122
33.0,0.058013005220084846,0.518059567730089,0.049628910320280745,0.3679535124120017,19456.483645071592,1023.472750056136,6.015452897491438
33.0,0.1507893752736756,0.5143826256992649,0.0008885800596509369,0.2527766407158238,19101.041159277418,1034.7978496683365,6.1070314549769
33.0,0.2294401072391822,0.5127316180216807,0.002668409509411218,0.3603274920648818,19535.2625820788,1021.602948047728,5.956199082163321
33.0,0.024520505303794717,0.5844827115384162,0.20696167471417304,0.3780106490679695,19992.762170665643,1007.0233145875486,5.8863236571216415
33.0,0.24168833225199882,0.5163568646264209,0.07733198495689239,0.42862560393958465,19992.963812970498,1007.4149166969831,5.822237006991662
33.0,0.0004825635544624257,0.5082713542118227,0.005079870123909994,0.2527766407158238,18901.975206310803,1040.5419964140551,6.200419919436291
33.0,0.23286855606536203,0.5550234019877511,0.016313739752032427,0.38040564673125676,19698.795967216785,1016.6891133447839,5.907604325181097
36.0,0.04780428876065782,0.5048592804994925,0.4139471049108715,0.03058419177557233,19444.57848189532,1024.5577272950159,6.025793771177458
